chunk_id,sum_nats,n_bytes
span_01042,612.879883,800
span_01043,690.884399,800
span_01044,654.135254,800
span_01045,604.999390,800
span_01046,662.932983,800
span_01047,672.832397,800
span_01048,688.723389,800
span_01049,685.959473,800
span_01050,406.913513,800
span_01051,571.140564,800
span_01052,451.940186,800
span_01053,532.873901,800
span_01054,437.556305,800
span_01055,474.286407,800
span_01056,544.023804,800
span_01057,442.528107,800
span_01058,509.395752,800
span_01059,425.149170,800
span_01060,464.781921,800
span_01061,461.900879,800
span_01062,462.459717,800
span_01063,492.661377,800
span_01064,472.735962,800
span_01065,520.948059,800
span_01066,484.145569,800
span_01067,558.500732,800
span_01068,551.772522,800
span_01069,403.731934,800
span_01070,456.615723,800
span_01071,397.718384,800
span_01072,400.569763,800
span_01073,404.448944,800
span_01074,356.235931,800
span_01075,524.498718,800
span_01076,369.209351,800
span_01077,604.258118,800
span_01078,751.491577,800
span_01079,814.075500,800
span_01080,663.789673,800
span_01081,480.092255,800
span_01082,443.970215,800
span_01083,566.954407,800
span_01084,727.693298,800
span_01085,663.564087,800
span_01086,700.860046,800
span_01087,800.469543,800
span_01088,673.896240,800
span_01089,667.694214,800
span_01090,650.512817,800
span_01091,734.395996,800
span_01092,707.525513,800
span_01093,811.478088,800
span_01094,702.113831,800
span_01095,590.925171,800
span_01096,487.575134,800
span_01097,475.435242,800
span_01098,461.582642,800
span_01099,426.753967,800
span_01100,470.732391,800
span_01101,435.158478,800
span_01102,447.965515,800
span_01103,445.242493,800
span_01104,527.180481,800
span_01105,526.932739,800
span_01106,453.127502,800
span_01107,491.719055,800
span_01108,437.101044,800
span_01109,496.479370,800
span_01110,414.620422,800
span_01111,501.520111,800
span_01112,433.287231,800
span_01113,457.016541,800
span_01114,493.618042,800
span_01115,387.287384,800
span_01116,414.593231,800
span_01117,499.644104,800
span_01118,432.569153,800
span_01119,535.137573,800
span_01120,563.231323,800
span_01121,499.068481,800
span_01122,487.412567,800
span_01123,453.973389,800
span_01124,731.837280,800
span_01125,292.733795,800
span_01126,535.946167,800
span_01127,484.703125,800
span_01128,630.807190,800
span_01129,582.863525,800
span_01130,612.978149,800
span_01131,649.647522,800
span_01132,558.095581,800
span_01133,424.393372,800
span_01134,507.983521,800
span_01135,560.513611,800
span_01136,519.220093,800
span_01137,597.475342,800
span_01138,560.289795,800
span_01139,569.234253,800
span_01140,460.457611,800
span_01141,605.653809,800
span_01142,753.543152,800
span_01143,404.435242,800
span_01144,497.612061,800
span_01145,492.464294,800
span_01146,504.560120,800
span_01147,535.152039,800
span_01148,520.453674,800
span_01149,491.211487,800
